nombre,cue,distrito,sector,nivel,modalidad
"ESCUELA ESPECIAL Nº501 ""JUAN PEDRO CABODI""",606537,Rojas,Estatal,Nivel Primario,Modalidad Especial
C.E.A.T. Nº1,615159,Rojas,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA DE ADULTOS Nº701 ""MARIA DE VELAZCO""",601754,Roque Pérez,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA ESPECIAL Nº501,601755,Roque Pérez,Estatal,Formación Integral,Modalidad Especial
ESCUELA ESPECIAL Nº501,601755,Roque Pérez,Estatal,"Residencia Laboral,Pasantias, Artística",Modalidad Especial
ESCUELA ESPECIAL Nº501,601755,Roque Pérez,Estatal,Nivel Inicial,Modalidad Especial
ESCUELA ESPECIAL Nº501,601755,Roque Pérez,Estatal,Nivel Primario,Modalidad Especial
INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Y TÉCNICA Nº218 R.PEREZ,623276,Roque Pérez,Estatal,Nivel Superior (**),Educación Común
"JARDÍN DE INFANTES Nº901 ""ROSARIO VERA PEÑALOZA""",607457,Roque Pérez,Estatal,Nivel Inicial,Educación Común
"JARDÍN DE INFANTES Nº902 ""CONSTANCIO C.VIGIL""",601375,Roque Pérez,Estatal,Nivel Inicial,Educación Común
"CENTRO DE ADULTOS Nº701 ""MIGUEL CANE""",603998,Saavedra,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº702 ""PAULO FREIRE""",604002,Saavedra,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""HERMINIA BRUMANA""",600291,Saavedra,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""HERMINIA BRUMANA""",600291,Saavedra,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""HERMINIA BRUMANA""",600291,Saavedra,Estatal,Formación Integral,Modalidad Especial
ANEXO ESCUELA ESPECIAL Nº501,600291,Saavedra,Estatal,Nivel Inicial,Modalidad Especial
ANEXO ESCUELA ESPECIAL Nº501,600291,Saavedra,Estatal,Formación Integral,Modalidad Especial
ANEXO ESCUELA ESPECIAL Nº501,600291,Saavedra,Estatal,Nivel Primario,Modalidad Especial
"C.E.A.T. Nº1 ""LA CASITA...DE PIGUE""",615161,Saavedra,Estatal,Nivel Inicial,Modalidad Especial
CENTRO DE EDUCACION FÍSICA Nº83,616384,Saavedra,Estatal,Educación Física (C.E.F.),Educación Física
"ESCUELA DE EDUCACIÓN ARTÍSTICA Nº1 ""EDGARDO LÓPEZ BRANDI""",615163,Saladillo,Estatal,Cursos y Talleres,Modalidad Artística
ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS N°701,603406,Saladillo,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""HELEN KELLER""",603519,Saladillo,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""HELEN KELLER""",603519,Saladillo,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""HELEN KELLER""",603519,Saladillo,Estatal,Nivel Primario,Modalidad Especial
C.E.A.T. Nº1,615164,Saladillo,Estatal,Nivel Inicial,Modalidad Especial
CENTRO DE EDUCACION FÍSICA Nº77,616385,Saladillo,Estatal,Educación Física (C.E.F.),Educación Física
ESCUELA DE ADULTOS Nº702,604332,San Andrés de Giles,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº703,604332,San Andrés de Giles,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""HELEN KELLER""",604334,San Andrés de Giles,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""HELEN KELLER""",604334,San Andrés de Giles,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""HELEN KELLER""",604334,San Andrés de Giles,Estatal,Nivel Inicial,Modalidad Especial
CENTRO DE EDUCACION FÍSICA Nº24,616386,San Andrés de Giles,Estatal,Educación Física (C.E.F.),Educación Física
INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº142,604335,San Andrés de Giles,Estatal,Nivel Superior (**),Educación Común
JARDÍN DE INFANTES Nº901,609033,San Andrés de Giles,Estatal,Nivel Inicial,Educación Común
CENTRO DE ADULTOS Nº704,604332,San Andrés de Giles,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ARTE Nº1 ""GUSTAVO CHERTUDI""",611334,San Antonio de Areco,Estatal,Nivel Superior (**),Modalidad Artística
"ESCUELA DE ARTE Nº1 ""GUSTAVO CHERTUDI""",611334,San Antonio de Areco,Estatal,Ciclo de Iniciación,Modalidad Artística
"ESCUELA DE ARTE Nº1 ""GUSTAVO CHERTUDI""",611334,San Antonio de Areco,Estatal,Ciclo Medio,Modalidad Artística
CENTRO DE ADULTOS Nº701,606465,San Antonio de Areco,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº702,610682,San Antonio de Areco,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""SIMONA SEGURA""",604870,San Antonio de Areco,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""SIMONA SEGURA""",604870,San Antonio de Areco,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""SIMONA SEGURA""",604870,San Antonio de Areco,Estatal,Formación Integral,Modalidad Especial
ESCUELA ESPECIAL Nº502,606468,San Antonio de Areco,Estatal,Nivel Inicial,Modalidad Especial
ESCUELA ESPECIAL Nº502,606468,San Antonio de Areco,Estatal,Formación Profesional,Modalidad Especial
ESCUELA ESPECIAL Nº502,606468,San Antonio de Areco,Estatal,Nivel Primario,Modalidad Especial
ESCUELA ESPECIAL Nº502,606468,San Antonio de Areco,Estatal,Formación Integral,Modalidad Especial
ESCUELA ESPECIAL Nº502,606468,San Antonio de Areco,Estatal,"Residencia Laboral,Pasantias, Artística",Modalidad Especial
CENTRO DE ADULTOS Nº704,600843,San Fernando,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº706/02,601022,San Fernando,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº707/04,600843,San Fernando,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº709/03,607654,San Fernando,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº710/03,607654,San Fernando,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº711/02,601022,San Fernando,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº712/08,601935,San Fernando,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""ANTARTIDA ARGENTINA""",600843,San Fernando,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº702,601022,San Fernando,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº703 ""ALFEREZ JOSÉ MARIA SOBRAL""",607654,San Fernando,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº708 ""PAULA ALBARRACIN""",601935,San Fernando,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""MARIE TAPIE""",606529,San Fernando,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""MARIE TAPIE""",606529,San Fernando,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""MARIE TAPIE""",606529,San Fernando,Estatal,Nivel Primario,Modalidad Especial
CENTRO DE ADULTOS Nº704/02,612075,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº706/03,612111,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº707/01,612307,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº708/01,612307,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº709/03,612111,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº710/02,612075,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº712/02,612075,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº713/03,612111,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""PEDRO BONIFACIO PALACIOS""",612307,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº702,612075,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº703,612111,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº714 (ANEXA BAT. ARSENALES 601),613668,San Isidro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""FRAGATA PRESIDENTE SARMIENTO""",612112,San Isidro,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""FRAGATA PRESIDENTE SARMIENTO""",612112,San Isidro,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""FRAGATA PRESIDENTE SARMIENTO""",612112,San Isidro,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA DE ARTE Nº501 ""LILIANA GRINBERG""",604565,San Nicolás,Estatal,Nivel Superior (**),Modalidad Artística
"ESCUELA DE ARTE Nº501 ""LILIANA GRINBERG""",604565,San Nicolás,Estatal,Ciclo Medio,Modalidad Artística
"ESCUELA DE ARTE Nº501 ""LILIANA GRINBERG""",604565,San Nicolás,Estatal,Ciclo de Iniciación,Modalidad Artística
CENTRO DE ADULTOS Nº705/03,604559,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº706,604560,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº707/14,601234,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº708/14,601234,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº709,601234,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº710/02,600821,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº712/02,600821,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº713/03,604559,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº715/23,604560,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº720/23,604560,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº721,604559,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº722/02,600821,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº702,600821,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº703 ""BEATRIZ AÑAÑOS""",604559,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº714 ""COMBATE DE SAN LORENZO""",601234,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº723 ""HEROES DE MALVINAS""",604560,San Nicolás,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CONSERVATORIO DE MUSICA ""CARLOS GUASTAVINO""",614572,San Pedro,Estatal,Nivel Superior (**),Modalidad Artística
"CONSERVATORIO DE MUSICA ""CARLOS GUASTAVINO""",614572,San Pedro,Estatal,Ciclo de Iniciación,Modalidad Artística
"CONSERVATORIO DE MUSICA ""CARLOS GUASTAVINO""",614572,San Pedro,Estatal,Ciclo Medio,Modalidad Artística
CENTRO DE ADULTOS Nº702,613674,San Pedro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº703,605723,San Pedro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº704,613676,San Pedro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº705/01,607570,San Pedro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº706/01,607570,San Pedro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº707/01,607570,San Pedro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""MANUEL ALBERTI""",607570,San Pedro,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº703,612571,San Vicente,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº704,600081,San Vicente,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº702/01,604995,San Vicente,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""GABRIELA MISTRAL""",604995,San Vicente,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA ESPECIAL Nº501,614495,San Vicente,Estatal,Formación Profesional,Modalidad Especial
ESCUELA ESPECIAL Nº501,614495,San Vicente,Estatal,Nivel Primario,Modalidad Especial
ESCUELA ESPECIAL Nº501,614495,San Vicente,Estatal,Formación Integral,Modalidad Especial
ESCUELA ESPECIAL Nº501,614495,San Vicente,Estatal,Nivel Inicial,Modalidad Especial
"CENTRO DE EDUCACION FÍSICA N93 ""BRDIER.JUAN MANUEL DE ROSAS""",616399,San Vicente,Estatal,Educación Física (C.E.F.),Educación Física
CENTRO DE ADULTOS Nº704/01,600021,Hurlingham,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº705 ""AVIADOR PABLO TEODORO FELS""",600019,Hurlingham,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº706/02,603209,Hurlingham,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº707/01,600021,Hurlingham,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº708/01,600021,Hurlingham,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº709/01,600021,Hurlingham,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº710,603210,Hurlingham,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""JORGE NEWBERY""",600021,Hurlingham,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº702,603209,Hurlingham,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº703,600119,Hurlingham,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº701,604045,Suipacha,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº702,610450,Suipacha,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""JUAN SALVADOR GAVIOTA""",610449,Suipacha,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""JUAN SALVADOR GAVIOTA""",610449,Suipacha,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""JUAN SALVADOR GAVIOTA""",610449,Suipacha,Estatal,Nivel Primario,Modalidad Especial
CENTRO DE EDUCACION FÍSICA Nº30,616400,Suipacha,Estatal,Educación Física (C.E.F.),Educación Física
"JARDÍN DE INFANTES Nº901 ""DOMINGO FAUSTINO SARMIENTO""",610335,Suipacha,Estatal,Nivel Inicial,Educación Común
"INSTITUTO DEL PROFESORADO DE ARTE TANDIL Nº4 ""ESCULTOR CARLOS ALFONSO ALLENDE""",610224,Tandil,Estatal,Nivel Superior (**),Modalidad Artística
"INSTITUTO DEL PROFESORADO DE ARTE TANDIL Nº4 ""ESCULTOR CARLOS ALFONSO ALLENDE""",610224,Tandil,Estatal,Ciclo de Iniciación,Modalidad Artística
ESCUELA DE CERAMICA,614573,Tandil,Estatal,Nivel Superior (**),Modalidad Artística
"CONSERVATORIO DE MUSICA ""ISAÍAS ORBE""",614574,Tandil,Estatal,Ciclo de Iniciación,Modalidad Artística
"CONSERVATORIO DE MUSICA ""ISAÍAS ORBE""",614574,Tandil,Estatal,Ciclo Medio,Modalidad Artística
"CONSERVATORIO DE MUSICA ""ISAÍAS ORBE""",614574,Tandil,Estatal,Nivel Superior (**),Modalidad Artística
CENTRO DE ADULTOS Nº703,610063,Tandil,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº706,604248,Tandil,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº707,610063,Tandil,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº708,610063,Tandil,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº710,604248,Tandil,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº701,610063,Tandil,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº702,604248,Tandil,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""CANTON TAPALQUE""",601813,Tapalqué,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""MARIANO MORENO""",607380,Tapalqué,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""MARIANO MORENO""",607380,Tapalqué,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""MARIANO MORENO""",607380,Tapalqué,Estatal,Nivel Primario,Modalidad Especial
"CENTRO DE EDUCACION FISICA Nº22 ""JUAN PEDRO LOPEZ""",616402,Tapalqué,Estatal,Educación Física (C.E.F.),Educación Física
"I.S.F.D. Y T. Nº91 ""DR. RENE FAVALORO""",607383,Tapalqué,Estatal,Nivel Superior (**),Educación Común
"JARDÍN DE INFANTES Nº901 ""MERCEDITAS DE SAN MARTÍN""",606921,Tapalqué,Estatal,Nivel Inicial,Educación Común
CENTRO DE ADULTOS Nº701,610887,Tordillo,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
JARDÍN DE INFANTES Nº901,610888,Tordillo,Estatal,Nivel Inicial,Educación Común
JARDÍN DE INFANTES Nº902,610889,Tordillo,Estatal,Nivel Inicial,Educación Común
ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,610890,Tordillo,Estatal,Nivel Secundario,Educación Común
"ESCUELA DE EDUCACIÓN PRIMARIA Nº1 ""DOMINGO FAUSTINO SARMIENTO""",610879,Tordillo,Estatal,Nivel Primario,Educación Común
"CENTRO DE ADULTOS Nº701 ""FRAGATA SARMIENTO""",604971,Tornquist,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""MARTÍN MIGUEL DE GÜEMES""",604970,Tornquist,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""MARTÍN MIGUEL DE GÜEMES""",604970,Tornquist,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""MARTÍN MIGUEL DE GÜEMES""",604970,Tornquist,Estatal,Nivel Primario,Modalidad Especial
ESCUELA ESPECIAL Nº502,604642,Tornquist,Estatal,Nivel Primario,Modalidad Especial
ESCUELA ESPECIAL Nº502,604642,Tornquist,Estatal,Formación Integral,Modalidad Especial
ESCUELA ESPECIAL Nº502,604642,Tornquist,Estatal,Nivel Inicial,Modalidad Especial
"CENTRO DE EDUCACION FISICA Nº9 ""JULIO A. ROCA""",616403,Tornquist,Estatal,Educación Física (C.E.F.),Educación Física
"INSTITUTO SUPERIOR DE FORM. DOC. Nº162 ""ERNESTO TORNQUINST""",611903,Tornquist,Estatal,Nivel Superior (**),Educación Común
CONSERVATORIO DE MUSICA,606063,Tres Arroyos,Estatal,Ciclo Medio,Modalidad Artística
CONSERVATORIO DE MUSICA,606063,Tres Arroyos,Estatal,Ciclo de Iniciación,Modalidad Artística
CONSERVATORIO DE MUSICA,606063,Tres Arroyos,Estatal,Nivel Superior (**),Modalidad Artística
CENTRO DE ADULTOS Nº702/01,612051,Tres Arroyos,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº704/01,612051,Tres Arroyos,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº705/01,612051,Tres Arroyos,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº701,612051,Tres Arroyos,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""ANGEL AMER CORTESE""",609404,Tres Arroyos,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""ANGEL AMER CORTESE""",609404,Tres Arroyos,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""ANGEL AMER CORTESE""",609404,Tres Arroyos,Estatal,Formación Profesional,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""ANGEL AMER CORTESE""",609404,Tres Arroyos,Estatal,Nivel Primario,Modalidad Especial
ESCUELA ESPECIAL Nº502,609403,Tres Arroyos,Estatal,Formación Integral,Modalidad Especial
ESCUELA ESPECIAL Nº502,609403,Tres Arroyos,Estatal,Formación Profesional,Modalidad Especial
ESCUELA ESPECIAL Nº502,609403,Tres Arroyos,Estatal,Nivel Primario,Modalidad Especial
ESCUELA ESPECIAL Nº502,609403,Tres Arroyos,Estatal,Nivel Inicial,Modalidad Especial
CENTRO DE EDUCACION FISICA Nº4,616406,Tres Arroyos,Estatal,Educación Física (C.E.F.),Educación Física
EXTENSIÓN I DE CENTRO DE EDUCACIÓN FÍSICA Nº4,616406,Tres Arroyos,Estatal,Educación Física (C.E.F.),Educación Física
"CENTRO DE ADULTOS Nº702 ""ISLAS MALVINAS""",601249,25 de Mayo,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº703/01,600026,25 de Mayo,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº705/01,600026,25 de Mayo,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº706,601247,25 de Mayo,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº707 ""RAFAEL OBLIGADO""",600575,25 de Mayo,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""MARTÍN FIERRO""",600026,25 de Mayo,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""DESAFIO DE CRECER""",605591,25 de Mayo,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""DESAFIO DE CRECER""",605591,25 de Mayo,Estatal,"Residencia Laboral,Pasantias, Artística",Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""DESAFIO DE CRECER""",605591,25 de Mayo,Estatal,Formación Profesional,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""DESAFIO DE CRECER""",605591,25 de Mayo,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""DESAFIO DE CRECER""",605591,25 de Mayo,Estatal,Nivel Primario,Modalidad Especial
CENTRO DE ADULTOS Nº703/01,602305,Vicente López,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº704/01,602305,Vicente López,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº706/02,612050,Vicente López,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº707/02,612050,Vicente López,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº708/01,602305,Vicente López,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº709/02,612050,Vicente López,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""JORGE NEWBERY""",602305,Vicente López,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº702 ""SAN JOSÉ DE CALASANZ""",612050,Vicente López,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº502 ""DR. TOMAS JUAN MARIA LASSALLE""",610347,Vicente López,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº502 ""DR. TOMAS JUAN MARIA LASSALLE""",610347,Vicente López,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº502 ""DR. TOMAS JUAN MARIA LASSALLE""",610347,Vicente López,Estatal,Nivel Primario,Modalidad Especial
ESCUELA ESPECIAL Nº503,611932,Vicente López,Estatal,Nivel Inicial,Modalidad Especial
ESCUELA ESPECIAL Nº503,611932,Vicente López,Estatal,Formación Integral,Modalidad Especial
ESCUELA ESPECIAL Nº503,611932,Vicente López,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº504 ""FUNDACION VTE. LOPEZ""",606819,Vicente López,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº504 ""FUNDACION VTE. LOPEZ""",606819,Vicente López,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº504 ""FUNDACION VTE. LOPEZ""",606819,Vicente López,Estatal,Formación Integral,Modalidad Especial
"CENTRO DE ADULTOS Nº704 ""JUAN COUSTE""",604960,Villarino,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº706,607566,Villarino,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº702 ""JUANA AZURDUY""",607566,Villarino,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº703 ""COMANDANTE LUIS PIEDRABUENA""",600391,Villarino,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA ESPECIAL Nº501,606052,Villarino,Estatal,Nivel Inicial,Modalidad Especial
ESCUELA ESPECIAL Nº501,606052,Villarino,Estatal,Formación Integral,Modalidad Especial
